Cluster ID,confidence_score,,id,lon,geo_id,geowkt,lat,title,geo_source,title_source,name_parts,data_source,description 
3132,1.0,,3237,,,,,Zeydl Shmuel-Yehuda Helman,,,"{""given-name"": ""Zeydl"", ""middle-name"": ""Shmuel-Yehuda"", ""surname"": ""Helman""}",1,"Zeydl Shmuel-Yehuda Helman Born in 1855 in Iasi, Rumania.His strongly religious father had wanted to make him a shokhet (ritual slaughterer); he however became a cantor and music teacher in a Yiddish school.H"
3133,1.0,,3238,,,,,Max Henig,,,"{""given-name"": ""Max"", ""surname"": ""Henig""}",1,"Max Henig H.was born in 1892 in Tarnow, Galicia, to Chasidic parents.Until the age of fourteen he learned from a rabbi and foreign(?) topics -- from a teacher"
3134,1.0,,3239,,,,,David Moshe Hermalin,,,"{""given-name"": ""David"", ""middle-name"": ""Moshe"", ""surname"": ""Hermalin""}",1,"David Moshe Hermalin Born on 12 May 1865 in Vasilău, Rumania.His father was a merchant, who gave him a traditional education.Until the age of twelve he learned in a cheder, then he took up secular studies and later learned Hebrew, Russian, German and French with the teacher Hillel Goldenkorn"
3135,1.0,,3240,,,,,Moshe Hermalin,,,"{""given-name"": ""Moshe"", ""surname"": ""Hermalin""}",1,Moshe Hermalin H.was a member of the Warsaw Yiddish Artists' Union.He acted in small roles and also used to participate in the administration of the theatre
3136,1.0,,3241,,,,,David Herman,,,"{""given-name"": ""David"", ""surname"": ""Herman""}",1,"David Herman H.was born in June 1876 in Warsaw, Poland, to Chasidic parents.He learned in cheder with Yoshe Khrif, afterwards in a Bet HaMedrash"
3137,1.0,,3242,,,,,Myron T. Herrick,,,"{""given-name"": ""Myron"", ""middle-name"": ""T."", ""surname"": ""Herrick""}",1,"Myron T.Herrick Born on 8 October 1854 in Huntington, Ohio, America, to Christian parents.After completing the university, he practiced as a lawyer, and participated in several large bank corporations in Cleveland, later a member of the local city administration"
3138,1.0,,3243,,,,,Hershele,,,"{""given-name"": ""Hershele""}",1,"Hershele (Hershele Danielevitsh) H.was born on 30 January 1882 in Lipne, Plotzk Kreyz, Poland.Due to the lot of the Jew not to be blessed in the villages, his father had a lumber-[shreyber]; in the same year he had to move with the family to Warsaw and later to Lodz"
230,0.77379435,,3244,,,,,Itsik Hershkovitsh,,,"{""given-name"": ""Itsik"", ""surname"": ""Hershkovitsh""}",1,"Itsik Hershkovitsh He was born on 15 July 1880 in Berlad, Romania.As all the young used to love the Yiddish theatre and had banded together with ""amateurs"" put on several plays for [vaviltetike] purposes.In 1899, due to the great anti-Semitism and anxiety in Rumania, he was one of those who organized a group of 127 Jews from his town and left to immigrate to America"
3139,1.0,,3245,,,,,Melekh Hershkovitsh,,,"{""given-name"": ""Melekh"", ""surname"": ""Hershkovitsh""}",1,"Melekh Hershkovitsh H.was born on 16 August 1891 in Lodz, Poland, to wealthy parents.He studied in Poznansky’s Synagogue"
3140,1.0,,3246,,,,,Shlomo Hershkovitsh,,,"{""given-name"": ""Shlomo"", ""surname"": ""Hershkovitsh""}",1,"Shlomo Hershkovitsh Born in 1885 in a small town into a well-to-do family.He was raised in Lodz, where he completed two classes in a folkshul, sang in the chorus of the ""German Synagogue,"" and in the children's chorus of various Yiddish troupes.He came into contact with the theatre, which aroused in H"
229,0.5060675,,3247,,,,,Sholem Hertsberg,,,"{""given-name"": ""Sholem"", ""surname"": ""Hertsberg""}",1,"Sholem Hertsberg Born in Lodz, Poland.He immigrated to Paris, France, and there he performed with the ""PIAT"" Theatre, participating in the entire acting repertoire.In 1942 during the German ""evacuation"" of the Jews of Paris"
3141,1.0,,3248,,,,,Regina Hertslikh,,,"{""given-name"": ""Regina"", ""surname"": ""Hertslikh""}",1,"Regina Hertslikh A woman from Warsaw who began her artistic career in ""Azazel,"" also acting in ""Sambatyon."" During the Nazi Occupation of Warsaw, and the introduction of the Jewish ghetto, she worked in a shop on Milne [Street], together with an entire range of Jewish artists and actors.In his book, ""Azoy iz es geven (That is How it Was),"" according to Jonas Turkow, during the selections and actions in the Warsaw Ghetto, those who were saved were not those who had good documents, but those who had good endurance.So during a selection on Milne Street there was only a small number of people left, and among them was the actress Regina Hertslikh and her one-year-old child, who on that day had a 104°F fever"
3142,1.0,,3249,,,,,Joseph H. Hertz,,,"{""given-name"": ""Joseph"", ""middle-name"": ""H."", ""surname"": ""Hertz""}",1,"Rabbi Joseph H.Hertz Rabbi [hkhull] from England.During his service in office in South Africa there manifested in him a strong interest in Yiddish theatre, and he [gehaltn] a [referat] about ""Jacob Gordin on the Yiddish Stage"", the [referat] was under the name for reference published in ""The South African"", ""Jewish Chronicle"", of 11 March 1910"
3143,1.0,,3250,,,,,Yosef Hertz,,,"{""given-name"": ""Yosef"", ""surname"": ""Hertz""}",1,"Yosef Hertz Born on 4 May 17776 in Fürth, Bayern, as the son of Hertz Eschwegel.He is portrayed as a teacher of drawing [who] taught calligraphy to the children in the local Talmud Torah.H"
3144,1.0,,3251,,,,,Gizi Heyden-Pryzament,,,"{""given-name"": ""Gizi"", ""surname"": ""Heyden-Pryzament""}",1,"Gizi Heyden-Pryzament Born on 9 June 1906 in Lemberg, Galicia.Father -- manager with his brother-in-law, the hotel and restaurant owner Zygmunt Tsehngut.Left her mother eight days after his birth and came to a stepmother for whom she had suffered deeply, and H"
3145,1.0,,3252,,,,,Samuel Heyligman,,,"{""given-name"": ""Samuel"", ""surname"": ""Heyligman""}",1,"Samuel Heyligman (Shmuel Hekdishman) He was born in 1869 in Rovne, Volin.His father was a poor tradesman.From his early youth he attended the circus and theatre productions that brought out in him an inclination to the stage, until Fishzon came to Rovne guest-starring and he took him in as a errand boy and chorus singer"
3146,1.0,,3253,,,,,Helena Heyman,,,"{""given-name"": ""Helena"", ""surname"": ""Heyman""}",1,Helena Heyman She was born in 1899.She acted in 1928 with Thomashevfky in Los Angeles's Capitol Theatre.She was the wife of actor Khayim Heyman
3147,1.0,,3254,,,,,Louis Heyman,,,"{""given-name"": ""Louis"", ""surname"": ""Heyman""}",1,"Louis Heyman (Louis Herman) He was born in 1869 in Vitkov (Witkow Nowy), Galicia, to well-to-do parents.He received a traditional Jewish education.In 1891 he came to America with his parents and two years later performed in a dramatic club with which he traveled across the provinces"
94,0.69208807,,3255,,,,,Minnie Heyman,,,"{""given-name"": ""Minnie"", ""surname"": ""Heyman""}",1,"Minnie Heyman (Ernst) She was born on 28 March 1885 in New York, America.Her father was a chorus singer in the Yiddish theatre.She completed public school"
42,0.7610403,,3256,,,,,Voldemar Heyntze,,,"{""given-name"": ""Voldemar"", ""surname"": ""Heyntze""}",1,"Voldemar Heyntze H.was born on 23 June 1895 in Lodz, Poland, to Christian parents.His father was a [boyaynzshiner]"
3148,1.0,,3257,,,,,Devora Hilsberg,,,"{""given-name"": ""Devora"", ""surname"": ""Hilsberg""}",1,"Devora (Dorele) Hilsberg She was born on 14 December 1926 in Vilna, Polish Lithuania.Her father was the actor Mordechai (Motl) Hilsberg.She acted in children's roles till the end of 1932 with the guest-starring Berta Gerstin; in 1933 with Ludwig Satz and with Nellie Casman; in 1934 with Regina Tsuker, Lucy German and Ida Kaminska; in 1938 with Osip Runitsh and Genia Schlitt in Riga"
3149,1.0,,3258,,,,,Mordechai Hilsberg,,,"{""given-name"": ""Mordechai"", ""surname"": ""Hilsberg""}",1,"Mordechai Hilsberg H.was born in 1897 in Warsaw, Poland, to Chasidic parents.He sang as a choir boy in a shul and was locally taken in to the children's chorus of the Yiddish theatre, where he acted also acted later in children's roles"
3150,1.0,,3259,,,,,Zalmen Leib Hirschfeld,,,"{""given-name"": ""Zalmen"", ""middle-name"": ""Leib"", ""surname"": ""Hirschfeld""}",1,"Zalmen Leib Hirschfeld Born on 3 October 1902 in Stawiski, once Lomza Gubernia, Poland.Father -- a feldsher (old-time barber-surgeon).Until age ten, he learned in a cheder and then enrolled in Yarotshinski's Talmud Torah in Lodz, wherein his family moved to after his father's death"
3151,1.0,,3260,,,,,David Hirsh,,,"{""given-name"": ""David"", ""surname"": ""Hirsh""}",1,"David Hirsh Born in 1870 in Khirov, by Pshemysl, Galicia.Two years later his family moved to Pshemysl.Parents -- merchants, gehaltn dem aktsiz"
3152,1.0,,3261,,,,,Peretz Hirshbein,,,"{""given-name"": ""Peretz"", ""surname"": ""Hirshbein""}",1,"Peretz Hirshbein Born on 26 November 1881 in a water mill, near the shtetl Kleszczele, Grodno Gubernia, Polish Lithuania.His parents were millers.Until age fourteen he learned in a cheder in Kleszczele, then in the surrounding shtetls"
3153,1.0,,3262,,,,,Leyzer Hitelman,,,"{""given-name"": ""Leyzer"", ""surname"": ""Hitelman""}",1,"Leyzer Hitelman He sung together with Velvel Zbarzher, afterwards performing with folk singers, and he acted with Rozenberg in 1878 in Odessa.H.passed away in Bucharest"
3154,1.0,,3263,,,,,Abraham Hochban,,,"{""given-name"": ""Abraham"", ""surname"": ""Hochban""}",1,"Abraham Hochban Born in 1893 in Ostrow, Volin Gubernia, Russia.He was educated in religious elementary schools (cheders), learned Russian in the city school, and at age sixteen left home and joined a theatre group that used to tour across various cities.In 1913 he arrived in Philadelphia, America, having a place to sell newspapers, learned English, and in the evening he took a course in newspaper advertising at Temple University"
3155,1.0,,3264,,,,,Mordechai Hochberg,,,"{""given-name"": ""Mordechai"", ""surname"": ""Hochberg""}",1,"Mordechai Hochberg Born on 23 May 1878 in Olyka, Volin Gubernia, into a poor family.He learned in a cheder, then in a Slonim yeshiva.Here he secretly became familiar with the Haskalah literature, and soon thereafter traveled to Berdichev, where he became a choir boy for Nissan Belzer"
3156,1.0,,3265,,,,,Rukhl Hochberg,,,"{""given-name"": ""Rukhl"", ""surname"": ""Hochberg""}",1,"Rukhl Hochberg (Ariel) Born on 16 May 1893 in Lodz, Poland.Her parents were restaurant owners.She completed a public school"
3157,1.0,,3266,,,,,Shaul Hochberg,,,"{""given-name"": ""Shaul"", ""surname"": ""Hochberg""}",1,"Shaul Hochberg Born on 23 April 1870 in Yaltushkov, Podolia, into a family that held him [yikhus] for [Be""Sht""].He received a traditional Jewish education.In 1885 he began to correspond in ""Idish folksblat"""
3158,1.0,,3267,,,,,Yetta Hochberg,,,"{""given-name"": ""Yetta"", ""surname"": ""Hochberg""}",1,"Yetta Hochberg Born in 1906 in Lemberg, Western Galicia, to very poor parents.She began her stage career as a chorus girl in Gimpel's Yiddish theatre.Due to her gorgeous voice she soon grew as an important force in operatic repertoire, where she excelled, not only as a singer, but also as an actress, and she began to act in important, main roles in general repertoire"
3159,1.0,,3268,,,,,Harry Hochstein,,,"{""given-name"": ""Harry"", ""surname"": ""Hochstein""}",1,"Harry Hochstein (Chazin) Born on 27 February 1886 in Otik, Kerson Gubernia, Bessarabia.His father was a grain dealer.He studied in cheders and later completed the Mohilev city school"
3160,1.0,,3269,,,,,Jacob Hochstein,,,"{""given-name"": ""Jacob"", ""surname"": ""Hochstein""}",1,"Jacob Hochstein Born in 1875 in the village of Kitershike, Bessarabia.Father -- a tenant farmer in the village, where H.'s father died when he was six months, when H.became thereby until age six raised by his grandfather, and later until age fifteen on his grandfather's account, with his mother in Atikamalits"
3161,1.0,,3270,,,,,Harry Hoffenberg,,,"{""given-name"": ""Harry"", ""surname"": ""Hoffenberg""}",1,"Harry Hoffenberg Born circa 1895 in Galicia, descended from a very religious family.When he was young he arrived in America, worked in shops, was associated with a drama circle, and finally became prompter in professional Yiddish troupes, at the same time writing lebensbilds and melodramas.According to D"
3162,1.0,,3271,,,,,[?] Hoffman,,,"{""given-name"": ""[?]"", ""surname"": ""Hoffman""}",1,"Hoffman As to his years of study, he manifested much love for the theatre and to the family of artists.He was an administrator FOR the Yiddish theatre in Riga.He was murdered at the hands of the Nazis in the Riga Ghetto"
3163,1.0,,3272,,,,,Leon Hoffman,,,"{""given-name"": ""Leon"", ""surname"": ""Hoffman""}",1,"Leon Hoffman H.was born on 22 June 1900 in Bender (Bendery), Bessarabia.His father was the owner of a [bakalei, in Yiddish] shop"
3164,1.0,,3273,,,,,Pauline Hoffman,,,"{""given-name"": ""Pauline"", ""surname"": ""Hoffman""}",1,"Pauline Hoffman Born in 1880 in Wloclawek, Poland.Her parents were clothing merchants, who in 1899 immigrated to America.In 1894 H"
3165,1.0,,3274,,,,,Annie Hoffman-Schneider,,,"{""given-name"": ""Annie"", ""surname"": ""Hoffman-Schneider""}",1,"Annie Hoffman-Schneider S.was born in Odessa, Ukraine, to pious parents who immigrated to America.Here H"
3166,1.0,,3275,,,,,Yosef Holder,,,"{""given-name"": ""Yosef"", ""surname"": ""Holder""}",1,"Yosef Holder Born on 11 January 1893 in Bitshkif (Bitshkof), Komitet Marmarosh, Bev.Hungary.He received a strong Yiddish education; later he studied a little German with his father"
3167,1.0,,3276,,,,,Chana Hollander,,,"{""given-name"": ""Chana"", ""surname"": ""Hollander""}",1,"Chana (Hannah, Annie) Hollander Born on 4 August 1894 in Babin, near Czernowitz, Bukovina.She came to America as a child and there she completed high school.With the help of her sister and brother-in-law (Rose and Nathan Goldberg) and Hollander, she entered into vaudeville and started very young, playing a ""pregnant"" girl in a sketch ""Maurice, my Husband"""
3168,1.0,,3277,,,,,Isidore Hollander,,,"{""given-name"": ""Isidore"", ""surname"": ""Hollander""}",1,"Isidore Hollander G.was born on 21 June 1889 in the village of Luzhna near Gorlice, Western Galicia.His father was a lessee (of an estate)"
3169,1.0,,3278,,,,,Leib Hollander,,,"{""given-name"": ""Leib"", ""surname"": ""Hollander""}",1,"Leib Hollander H.was born in Bobruisk, White Russia.He was an actor and regisseur in the Minsk Yiddish State Theatre"
3170,1.0,,3279,,,,,Rukhl Holtser,,,"{""given-name"": ""Rukhl"", ""surname"": ""Holtser""}",1,"Rukhl Holtser Born in Krakow, Galicia.She finished the Krakow Polish dramatic school.In 1925 she performed din Polish theatre directed by Piekarski"
38,0.6739869,,3280,,,,,Clara Honigman,,,"{""given-name"": ""Clara"", ""surname"": ""Honigman""}",1,"Clara Honigman (Goldenberg) H.was born in 1890 in Kishinev, Bessarabia.At age twelve her parents sent her away to an uncle in Odessa, and there she learned in a state school"
3171,1.0,,3281,,,,,Itzhak Honigman,,,"{""given-name"": ""Itzhak"", ""surname"": ""Honigman""}",1,"Itzhak (Irving) Honigman Born 24 December 1886 in Kodyma, Podolia Gubernia, Ukraine.For thirty-four years his father was in charge of the meat tax and also owned a liquor distillery.Honigman fell in love with a cobbler’s daughter, which wasn’t prestigious enough for his parents, so they sent him to America, to his older brother in 1904.He stayed with his brother for two years working as a milkman"
3172,1.0,,3282,,,,,Meyer Honigman,,,"{""given-name"": ""Meyer"", ""surname"": ""Honigman""}",1,"Meyer Honigman Born on 17 September 1884 in Kodyma, Podolia Gubernia, Ukraine.Father -- lessee and kosher meat tax collector.He learned in a cheder and took other studies with a writer"
3173,1.0,,3283,,,,,Mitzi Hope,,,"{""given-name"": ""Mitzi"", ""middle-name"": ""Hope""}",1,"Mitzi Hope Her parents were German actors.From childhood she was on the German stage.In 1917 she was taken by Jack Bedash in Berlin to Berlin theatrical agents for the Warsaw Yiddish operetta ""Central"", where she acted in Yiddish as the soubrette in various European and also in Yiddish operettas"
3174,1.0,,3284,,,,,Ruzha Horn,,,"{""given-name"": ""Ruzha"", ""surname"": ""Horn""}",1,"Ruzha Horn H.was born around 1873 in Warsaw, Poland.She performed in the chorus for Veysfeld, and later got married to Eliezer Rappel and became a prima donna"
3175,1.0,,3285,,,,,Nathan H. Hornstein,,,"{""given-name"": ""Nathan"", ""middle-name"": ""H."", ""surname"": ""Hornstein""}",1,"Dr.Nathan H.Hornstein Born on 28 August 1871 in Odessa, Ukraine"
39,0.57305145,,3286,,,,,Itsikl Horovits,,,"{""given-name"": ""Itsikl"", ""surname"": ""Horovits""}",1,"Itsikl Horovits Born on 3 October 1847 in Iasi, Romania.His father was a merchant-employee and a shofar-blower.H"
